tag,del,spnumber,taxstat,synof,family,species,genus,sp1,homonym,author1,rank1,sp2,author2,rank2,sp3,author3,star,tdwgtotals,origin,star_geo,star_geod,star_geou,star_infa,star_infs,horim_page,horim_uniq,kewstar,xtdwgtotal,tdwgareas
*, ,12220,syn,9724,Fagaceae,Quercus mongolica Fisch. ex Ledeb. subsp. crispula (Blume) Menitsky,Quercus,mongolica,0,Fisch. ex Ledeb.,subsp.,crispula,(Blume) Menitsky,,,,!,9,Flora of Japan IIa,,,,,!,0,,GN,0,0
*, ,12412,syn,9754,Fagaceae,Castanopsis sieboldii (Makino) Hatus. ex T.Yamaz. et Mashiba var. lutchuensis (Koidz.) T.Yamaz. et M,Castanopsis,sieboldii,0,(Makino) Hatus. ex T.Yamaz. et Mashiba,var.,lutchuensis,(Koidz.) T.Yamaz. et Mashiba,,,,!,1,Flora of Japan IIa,,,,,!,0,,BK,0,0
*, ,13536,syn,10247,MAGNOLIACEAE,Magnolia obovata Thunb.,Magnolia,obovata,0,Thunb.,,,,,,,!,2,Flora of Japan IIa,,,,,!,86,,GN,0,0
*, ,13547,syn,10254,MAGNOLIACEAE,Magnolia compressa Maxim.,Magnolia,compressa,0,Maxim.,,,,,,,!,5,Flora of Japan IIa,,,,,!,87,,GN,0,0
*, ,15746,syn,10963,DROSERACEAE,"Drosera burmanni DC., non Vahl.: Makino",Drosera,burmanni,0,"DC., non Vahl.: Makino",,,,,,,!,23,Flora of Japan IIb,,,,,!,0,,GN,0,0
*, ,18024,acc,0,Fagaceae,Castanopsis sieboldii (Makino) Hatus. ex T.Yamaz. et Mashiba,Castanopsis,sieboldii,0,(Makino) Hatus. ex T.Yamaz. et Mashiba,,,,,,,GN,3,Flora of Japan IIa,GN,GN,GN,GN,GN,36,,GN,3,60.852416
*, ,18044,acc,0,DROSERACEAE,Drosera peltata Sm. ex Willd. var. nipponica (Masam.) Ohwi ex E.H.Walker,Drosera,peltata,0,Sm. ex Willd.,var.,nipponica,(Masam.) Ohwi ex E.H.Walker,,,,GN,5,Flora of Japan IIb,GN,GN,GN,GN,GN,0,,GN,5,195.20174
*, ,18513,acc,0,Tyohaceae,Sparganium angustifolium Michx.,Sparganium,angustifolium,0,Michx.,,,,,,,GN,81,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,81,6220.386437
*, ,18514,acc,0,Tyohaceae,Sparganium emersum Rehmann,Sparganium,emersum,0,Rehmann,,,,,,,GN,103,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,103,6962.754934
*, ,18515,acc,0,Tyohaceae,Sparganium eurycarpum Engelm.,Sparganium,eurycarpum,0,Engelm.,,,,,,,GN,58,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,58,1979.966915
*, ,18516,acc,0,Tyohaceae,Sparganium eurycarpum  subsp. coreanum (H.L?v.) C.D.K.Cook & M.S.Nicholls,Sparganium,eurycarpum,0,,subsp.,coreanum,(H.L?v.) C.D.K.Cook & M.S.Nicholls,,,,GN,7,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,7,230.744336
*, ,18517,acc,0,Tyohaceae,Sparganium fallax Graebn.,Sparganium,fallax,0,Graebn.,,,,,,,GN,10,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,10,506.404665
*, ,18518,acc,0,Tyohaceae,Sparganium glomeratum (Laest. ex Beurl.) Neuman,Sparganium,glomeratum,0,(Laest. ex Beurl.) Neuman,,,,,,,GN,35,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,35,4328.454659
*, ,18519,acc,0,Tyohaceae,Sparganium gramineum Georgi,Sparganium,gramineum,0,Georgi,,,,,,,GN,18,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,18,2778.458843
*, ,18520,acc,0,Tyohaceae,Sparganium hyperboreum Laest. ex Beurl.,Sparganium,hyperboreum,0,Laest. ex Beurl.,,,,,,,GN,38,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,38,5428.123765
*, ,18521,acc,0,Tyohaceae,Sparganium japonicum Rothert,Sparganium,japonicum,0,Rothert,,,,,,,GN,3,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,3,79.545481
*, ,18522,acc,0,Tyohaceae,Sparganium rothertii Tzvelev,Sparganium,rothertii,0,Tzvelev,,,,,,,GN,11,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,11,1552.604482
*, ,18523,acc,0,Tyohaceae,Sparganium stoloniferum (Buch.-Ham. ex Graebn.) Buch.-Ham. ex Juz.,Sparganium,stoloniferum,0,(Buch.-Ham. ex Graebn.) Buch.-Ham. ex Juz.,,,,,,,GN,21,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,26,2369.750016
*, ,18524,acc,0,Tyohaceae,Sparganium stoloniferum  subsp. stoloniferum,Sparganium,stoloniferum,0,,subsp.,stoloniferum,,,,,GN,21,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,26,2369.750016
*, ,18525,acc,0,Tyohaceae,Sparganium subglobosum Morong,Sparganium,subglobosum,0,Morong,,,,,,,GN,17,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,17,897.06804
*, ,18617,acc,0,Tyohaceae,Typha domingensis Pers.,Typha,domingensis,0,Pers.,,,,,,,GN,168,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,172,7250.904864
*, ,18618,acc,0,Tyohaceae,Typha latifolia L.,Typha,latifolia,0,L.,,,,,,,GN,150,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,157,8850.090337
*, ,18619,acc,0,Tyohaceae,Typha laxmannii Lepech.,Typha,laxmannii,0,Lepech.,,,,,,,GN,38,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,45,4072.582991
*, ,18620,acc,0,Tyohaceae,Typha orientalis C. Presl,Typha,orientalis,0,C. Presl,,,,,,,GN,24,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,26,1675.622518
*, ,18621,acc,0,Tyohaceae,Typha x suwensis T.Shimizu,Typha,x suwensis,0,T.Shimizu,,,,,,,hyb,1,Kew WCSP,hyb,hyb,hyb,hyb,hyb,0,,hyb,1,37.894518
*, ,18733,acc,0,Potamogetonaceae,Potamogeton alpinus Balb.,Potamogeton,alpinus,0,Balb.,,,,,,,GN,22,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,22,3082.511926
*, ,18734,acc,0,Potamogetonaceae,Potamogeton alpinus  subsp. alpinus,Potamogeton,alpinus,0,,subsp.,alpinus,,,,,GN,12,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,12,834.112392
*, ,18735,acc,0,Potamogetonaceae,Potamogeton alpinus  subsp. tenuifolius (Raf.) Hult?n,Potamogeton,alpinus,0,,subsp.,tenuifolius,(Raf.) Hult?n,,,,GN,12,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,12,2305.176833
*, ,18736,acc,0,Potamogetonaceae,Potamogeton x anguillanus Koidz.,Potamogeton,x anguillanus,0,Koidz.,,,,,,,hyb,2,Kew WCSP,hyb,hyb,hyb,hyb,hyb,0,,hyb,2,104.557689
*, ,18737,acc,0,Potamogetonaceae,Potamogeton x apertus Miki,Potamogeton,x apertus,0,Miki,,,,,,,hyb,1,Kew WCSP,hyb,hyb,hyb,hyb,hyb,0,,hyb,1,37.894518
*, ,18738,acc,0,Potamogetonaceae,Potamogeton berchtoldii Fieber,Potamogeton,berchtoldii,0,Fieber,,,,,,,GN,72,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,72,4888.772749
*, ,18739,acc,0,Potamogetonaceae,Potamogeton berchtoldii  subsp. berchtoldii,Potamogeton,berchtoldii,0,,subsp.,berchtoldii,,,,,GN,72,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,72,4888.772749
*, ,18740,acc,0,Potamogetonaceae,Potamogeton compressus L.,Potamogeton,compressus,0,L.,,,,,,,GN,10,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,10,2368.214123
*, ,18741,acc,0,Potamogetonaceae,Potamogeton crispus L.,Potamogeton,crispus,0,L.,,,,,,,GN,53,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,65,3925.463693
*, ,18742,acc,0,Potamogetonaceae,Potamogeton cristatus Regel & Maack,Potamogeton,cristatus,0,Regel & Maack,,,,,,,GN,5,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,5,82.938275
*, ,18743,acc,0,Potamogetonaceae,Potamogeton distinctus A.Benn.,Potamogeton,distinctus,0,A.Benn.,,,,,,,GN,18,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,18,531.341168
*, ,18744,acc,0,Potamogetonaceae,Potamogeton x faurei (A.Benn.) Miki,Potamogeton,x faurei,0,(A.Benn.) Miki,,,,,,,hyb,1,Kew WCSP,hyb,hyb,hyb,hyb,hyb,0,,hyb,1,37.894518
*, ,18745,acc,0,Potamogetonaceae,Potamogeton fryeri A.Benn.,Potamogeton,fryeri,0,A.Benn.,,,,,,,GN,2,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,2,60.6627
*, ,18746,acc,0,Potamogetonaceae,Potamogeton x kamogawaensis Miki,Potamogeton,x kamogawaensis,0,Miki,,,,,,,hyb,1,Kew WCSP,hyb,hyb,hyb,hyb,hyb,0,,hyb,1,37.894518
*, ,18747,acc,0,Potamogetonaceae,Potamogeton x kyushuensis Kadono & Wiegleb,Potamogeton,x kyushuensis,0,Kadono & Wiegleb,,,,,,,hyb,1,Kew WCSP,hyb,hyb,hyb,hyb,hyb,0,,hyb,1,37.894518
*, ,18748,acc,0,Potamogetonaceae,Potamogeton x leptocephalus Koidz.,Potamogeton,x leptocephalus,0,Koidz.,,,,,,,hyb,1,Kew WCSP,hyb,hyb,hyb,hyb,hyb,0,,hyb,1,37.894518
*, ,18749,acc,0,Potamogetonaceae,Potamogeton lucens L.,Potamogeton,lucens,0,L.,,,,,,,GN,48,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,48,4535.297244
*, ,18750,acc,0,Potamogetonaceae,Potamogeton maackianus A.Benn.,Potamogeton,maackianus,0,A.Benn.,,,,,,,GN,10,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,10,993.068867
*, ,18751,acc,0,Potamogetonaceae,Potamogeton x malainoides Miki,Potamogeton,x malainoides,0,Miki,,,,,,,hyb,2,Kew WCSP,hyb,hyb,hyb,hyb,hyb,0,,hyb,2,41.097596
*, ,18752,acc,0,Potamogetonaceae,Potamogeton natans L.,Potamogeton,natans,0,L.,,,,,,,GN,67,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,67,4729.586821
*, ,18753,acc,0,Potamogetonaceae,Potamogeton x nitens Weber,Potamogeton,x nitens,0,Weber,,,,,,,hyb,30,Kew WCSP,hyb,hyb,hyb,hyb,hyb,0,,hyb,30,989.653451
*, ,18754,acc,0,Potamogetonaceae,Potamogeton nomotoensis Kadono & T.Nog.,Potamogeton,nomotoensis,0,Kadono & T.Nog.,,,,,,,GN/,1,Kew WCSP,GN,GN,BU,GN,GN,0,,BU,1,37.894518
*, ,18755,acc,0,Potamogetonaceae,Potamogeton octandrus Poir.,Potamogeton,octandrus,0,Poir.,,,,,,,GN,46,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,46,2488.819723
*, ,18756,acc,0,Potamogetonaceae,Potamogeton octandrus  var. mizuhikimo (Makino) H. Hara,Potamogeton,octandrus,0,,var.,mizuhikimo,(Makino) H. Hara,,,,GN,3,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,3,152.197092
*, ,18757,acc,0,Potamogetonaceae,Potamogeton octandrus  subsp. octandrus,Potamogeton,octandrus,0,,subsp.,octandrus,,,,,GN,44,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,44,2216.373322
*, ,18758,acc,0,Potamogetonaceae,Potamogeton oxyphyllus Miq.,Potamogeton,oxyphyllus,0,Miq.,,,,,,,GN,4,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,4,190.503796
*, ,18759,acc,0,Potamogetonaceae,Potamogeton perfoliatus L.,Potamogeton,perfoliatus,0,L.,,,,,,,GN,43,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,43,4596.613417
*, ,18760,acc,0,Potamogetonaceae,Potamogeton praelongus Wulfen,Potamogeton,praelongus,0,Wulfen,,,,,,,GN,17,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,17,2591.327438
*, ,18761,acc,0,Potamogetonaceae,Potamogeton pusillus L.,Potamogeton,pusillus,0,L.,,,,,,,GN,147,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,147,8026.490125
*, ,18762,acc,0,Potamogetonaceae,Potamogeton wrightii Morong,Potamogeton,wrightii,0,Morong,,,,,,,GN,23,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,23,1100.617896
*, ,19102,acc,0,Potamogetonaceae,Stuckenia pectinata (L.) B?rner,Stuckenia,pectinata,0,(L.) B?rner,,,,,,,GN,201,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,203,10765.67702
*, ,19110,acc,0,Potamogetonaceae,Zannichellia palustris L.,Zannichellia,palustris,0,L.,,,,,,,GN,178,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,178,9818.740078
*, ,19111,acc,0,Potamogetonaceae,Zannichellia palustris  subsp. palustris,Zannichellia,palustris,0,,subsp.,palustris,,,,,GN,176,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,176,9613.75715
*, ,19151,acc,0,Potamogetonaceae,Potamogeton iriomotensis Masam.,Potamogeton,iriomotensis,0,Masam.,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,0.189716
*, ,19156,acc,0,Zosteraceae,Phyllospadix iwatensis Makino,Phyllospadix,iwatensis,0,Makino,,,,,,,GN,7,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,7,295.003077
*, ,19157,acc,0,Zosteraceae,Phyllospadix japonicus Makino,Phyllospadix,japonicus,0,Makino,,,,,,,GN,4,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,4,265.32677
*, ,19159,acc,0,Zosteraceae,Zostera asiatica Miki,Zostera,asiatica,0,Miki,,,,,,,GN,6,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,6,181.873399
*, ,19160,acc,0,Zosteraceae,Zostera caespitosa Miki,Zostera,caespitosa,0,Miki,,,,,,,GN,4,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,4,153.457179
*, ,19161,acc,0,Zosteraceae,Zostera caulescens Miki,Zostera,caulescens,0,Miki,,,,,,,GN,4,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,4,153.457179
*, ,19162,acc,0,Zosteraceae,Zostera japonica Asch. & Graebn.,Zostera,japonica,0,Asch. & Graebn.,,,,,,,GN,11,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,15,398.560666
*, ,19163,acc,0,Zosteraceae,Zostera marina L.,Zostera,marina,0,L.,,,,,,,GN,77,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,77,4473.920574
*, ,19179,acc,0,Scheuchzeriaceae,Scheuchzeria palustris L.,Scheuchzeria,palustris,0,L.,,,,,,,GN,85,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,85,6445.445213
*, ,19186,acc,0,Alismataceae,Alisma canaliculatum A.Braun & C.D.Bouch?,Alisma,canaliculatum,0,A.Braun & C.D.Bouch?,,,,,,,GN,8,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,8,430.316788
*, ,19187,acc,0,Alismataceae,Alisma plantago-aquatica L.,Alisma,plantago-aquatica,0,L.,,,,,,,GN,92,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,108,6583.221379
*, ,19188,acc,0,Alismataceae,Alisma plantago-aquatica  subsp. orientale (Sam.) Sam.,Alisma,plantago-aquatica,0,,subsp.,orientale,(Sam.) Sam.,,,,GN,23,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,25,1559.185638
*, ,19205,acc,0,Alismataceae,Caldesia parnassifolia (L.) Parl.,Caldesia,parnassifolia,0,(L.) Parl.,,,,,,,GN,55,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,55,3092.669152
*, ,19217,acc,0,Alismataceae,Sagittaria aginashii Makino,Sagittaria,aginashii,0,Makino,,,,,,,GN,3,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,3,79.545481
*, ,19218,acc,0,Alismataceae,Sagittaria natans Pall.,Sagittaria,natans,0,Pall.,,,,,,,GN,25,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,25,3807.453528
*, ,19219,acc,0,Alismataceae,Sagittaria pygmaea Miq.,Sagittaria,pygmaea,0,Miq.,,,,,,,GN,11,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,11,514.935547
*, ,19220,acc,0,Alismataceae,Sagittaria trifolia L.,Sagittaria,trifolia,0,L.,,,,,,,GN,41,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,50,2838.148069
*, ,19272,acc,0,Hydrocharitaceae,Blyxa aubertii Rich.,Blyxa,aubertii,0,Rich.,,,,,,,GN,32,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,34,1676.869343
*, ,19273,acc,0,Hydrocharitaceae,Blyxa echinosperma (C.B.Clarke) Hook. f.,Blyxa,echinosperma,0,(C.B.Clarke) Hook. f.,,,,,,,GN,21,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,21,1219.767971
*, ,19274,acc,0,Hydrocharitaceae,Blyxa japonica (Miq.) Maxim. ex Asch. & G?rke,Blyxa,japonica,0,(Miq.) Maxim. ex Asch. & G?rke,,,,,,,GN,18,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,22,875.795197
*, ,19275,acc,0,Hydrocharitaceae,Blyxa japonica  var. japonica,Blyxa,japonica,0,,var.,japonica,,,,,GN,19,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,23,967.329589
*, ,19340,acc,0,Hydrocharitaceae,Halophila japonica M.Uchimura & E.J.Faye,Halophila,japonica,0,M.Uchimura & E.J.Faye,,,,,,,GN/,1,Kew WCSP,GN,GN,BU,GN,GN,0,,BU,1,37.894518
*, ,19341,acc,0,Hydrocharitaceae,Halophila major (Zoll.) Miq.,Halophila,major,0,(Zoll.) Miq.,,,,,,,GN,10,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,10,216.329292
*, ,19342,acc,0,Hydrocharitaceae,Halophila mikii J.Kuo,Halophila,mikii,0,J.Kuo,,,,,,,GN/,1,Kew WCSP,GN,GN,BU,GN,GN,0,,BU,1,37.894518
*, ,19343,acc,0,Hydrocharitaceae,Halophila nipponica J.Kuo,Halophila,nipponica,0,J.Kuo,,,,,,,GN,2,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,2,60.6627
*, ,19344,acc,0,Hydrocharitaceae,Halophila ovalis (R. Br.) Hook. f.,Halophila,ovalis,0,(R. Br.) Hook. f.,,,,,,,GN,53,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,57,2481.606867
*, ,19345,acc,0,Hydrocharitaceae,Halophila ovalis  subsp. ovalis,Halophila,ovalis,0,,subsp.,ovalis,,,,,GN,53,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,57,2481.606867
*, ,19352,acc,0,Hydrocharitaceae,Hydrilla verticillata (L.f.) Royle,Hydrilla,verticillata,0,(L.f.) Royle,,,,,,,GN,49,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,101,3681.440339
*, ,19368,acc,0,Hydrocharitaceae,Hydrocharis dubia (Blume) Backer,Hydrocharis,dubia,0,(Blume) Backer,,,,,,,GN,22,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,22,1292.309022
*, ,19384,acc,0,Hydrocharitaceae,Najas ancistrocarpa A.Braun ex Magnus,Najas,ancistrocarpa,0,A.Braun ex Magnus,,,,,,,GN,4,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,4,292.969125
*, ,19385,acc,0,Hydrocharitaceae,Najas chinensis N.Z.Wang,Najas,chinensis,0,N.Z.Wang,,,,,,,GN,8,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,10,429.077479
*, ,19386,acc,0,Hydrocharitaceae,Najas gracillima (A.Braun ex Engelm.) Magnus,Najas,gracillima,0,(A.Braun ex Engelm.) Magnus,,,,,,,GN,39,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,45,1261.16443
*, ,19387,acc,0,Hydrocharitaceae,Najas graminea Delile,Najas,graminea,0,Delile,,,,,,,GN,60,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,70,3774.946673
*, ,19388,acc,0,Hydrocharitaceae,Najas graminea  var. graminea,Najas,graminea,0,,var.,graminea,,,,,GN,60,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,70,3774.946673
*, ,19389,acc,0,Hydrocharitaceae,Najas guadalupensis (Spreng.) Magnus,Najas,guadalupensis,0,(Spreng.) Magnus,,,,,,,GN,83,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,87,2396.917851
*, ,19390,acc,0,Hydrocharitaceae,Najas guadalupensis  subsp. floridana (R.R.Haynes & Wentz) R.R.Haynes & Hellq.,Najas,guadalupensis,0,,subsp.,floridana,(R.R.Haynes & Wentz) R.R.Haynes & Hellq.,,,,GN,3,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,5,41.135197
*, ,19391,acc,0,Hydrocharitaceae,Najas indica (Willd.) Cham.,Najas,indica,0,(Willd.) Cham.,,,,,,,GN,17,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,17,859.594995
*, ,19392,acc,0,Hydrocharitaceae,Najas marina L.,Najas,marina,0,L.,,,,,,,GN,143,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,143,7638.63179
*, ,19393,acc,0,Hydrocharitaceae,Najas marina  subsp. marina,Najas,marina,0,,subsp.,marina,,,,,GN,120,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,120,6457.750835
*, ,19394,acc,0,Hydrocharitaceae,Najas minor All.,Najas,minor,0,All.,,,,,,,GN,59,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,84,3427.928813
*, ,19395,acc,0,Hydrocharitaceae,Najas oguraensis Miki,Najas,oguraensis,0,Miki,,,,,,,GN,8,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,8,431.702169
*, ,19396,acc,0,Hydrocharitaceae,Najas tenuicaulis Miki,Najas,tenuicaulis,0,Miki,,,,,,,BU/,1,Kew WCSP,BU,GN,GD,BU,BU,0,,BU,1,37.894518
*, ,19397,acc,0,Hydrocharitaceae,Najas tenuissima (A.Braun ex Magnus) Magnus,Najas,tenuissima,0,(A.Braun ex Magnus) Magnus,,,,,,,GN,5,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,7,198.715604
*, ,19487,acc,0,Hydrocharitaceae,Ottelia alismoides (L.) Pers.,Ottelia,alismoides,0,(L.) Pers.,,,,,,,GN,32,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,46,1593.071937
*, ,19519,acc,0,Hydrocharitaceae,Vallisneria densiserrulata (Makino) Makino,Vallisneria,densiserrulata,0,(Makino) Makino,,,,,,,GN,4,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,4,381.300439
*, ,19520,acc,0,Hydrocharitaceae,Vallisneria natans (Lour.) H. Hara,Vallisneria,natans,0,(Lour.) H. Hara,,,,,,,GN,13,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,13,856.727428
*, ,19541,acc,0,Hydrocharitaceae,Enhalus acoroides (L.f.) Royle,Enhalus,acoroides,0,(L.f.) Royle,,,,,,,GN,36,Kew WCSP,GN,GN,GN,GN,GN,405,*,GN,36,1635.901704
*, ,19545,acc,0,Hydrocharitaceae,Halophila decipiens Ostenf.,Halophila,decipiens,0,Ostenf.,,,,,,,GN,34,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,34,921.120771
*, ,19546,acc,0,Hydrocharitaceae,Halophila minor (Zoll.) Hartog,Halophila,minor,0,(Zoll.) Hartog,,,,,,,GN,20,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,20,736.218139
*, ,19547,acc,0,Hydrocharitaceae,Halophila okinawensis J.Kuo,Halophila,okinawensis,0,J.Kuo,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,0.189716
*, ,19548,acc,0,Hydrocharitaceae,Thalassia hemprichii (Ehrenb. ex Solms) Asch.,Thalassia,hemprichii,0,(Ehrenb. ex Solms) Asch.,,,,,,,GN,44,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,44,1813.572015
*, ,19552,acc,0,Triuridaceae,Sciaphila japonica Makino,Sciaphila,japonica,0,Makino,,,,,,,BU,3,Kew WCSP,BU,BU,BU,BU,BU,0,,BU,3,38.084234
*, ,19553,acc,0,Triuridaceae,Sciaphila takakumensis Ohwi,Sciaphila,takakumensis,0,Ohwi,,,,,,,GD,2,Kew WCSP,GD,GD,GD,GD,GD,0,,GD,2,38.084234
*, ,19554,acc,0,Triuridaceae,Sciaphila tosaensis Makino,Sciaphila,tosaensis,0,Makino,,,,,,,BU,3,Kew WCSP,BU,BU,BU,BU,BU,0,,BU,3,38.091194
*, ,19555,acc,0,Triuridaceae,Sciaphila okabeana Tuyama,Sciaphila,okabeana,0,Tuyama,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,0.00696
*, ,19556,acc,0,Triuridaceae,Sciaphila ramosa Fukuy. & T. Suzuki,Sciaphila,ramosa,0,Fukuy. & T. Suzuki,,,,,,,BK,3,Kew WCSP,BK,BK,BK,BK,BK,0,,GN,3,134.356284
*, ,19584,acc,0,Cyperaceae,Bolboschoenus planiculmis (F. Schmidt) T.V.Egorova,Bolboschoenus,planiculmis,0,(F. Schmidt) T.V.Egorova,,,,,,,GN,44,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,44,4407.508366
*, ,19585,acc,0,Cyperaceae,Bolboschoenus yagara (Ohwi) Y.C.Yang & M.Zhan,Bolboschoenus,yagara,0,(Ohwi) Y.C.Yang & M.Zhan,,,,,,,GN,27,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,27,2973.971627
*, ,19590,acc,0,Cyperaceae,Bulbostylis barbata (Rottb.) C.B.Clarke,Bulbostylis,barbata,0,(Rottb.) C.B.Clarke,,,,,,,GN,60,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,82,3250.125342
*, ,19591,acc,0,Cyperaceae,Bulbostylis barbata  subsp. barbata,Bulbostylis,barbata,0,,subsp.,barbata,,,,,GN,59,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,80,3160.221268
*, ,19592,acc,0,Cyperaceae,Bulbostylis densa (Wall.) Hand.-Mazz.,Bulbostylis,densa,0,(Wall.) Hand.-Mazz.,,,,,,,GN,50,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,50,2535.293605
*, ,19593,acc,0,Cyperaceae,Bulbostylis densa  var. capitata (Miq.) Ohwi,Bulbostylis,densa,0,,var.,capitata,(Miq.) Ohwi,,,,GN,8,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,8,485.046457
*, ,19604,acc,0,Cyperaceae,Carex accrescens Ohwi,Carex,accrescens,0,Ohwi,,,,,,,GN,11,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,11,1411.731219
*, ,19605,acc,0,Cyperaceae,Carex aequialta K?k.,Carex,aequialta,0,K?k.,,,,,,,GN,2,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,2,169.040764
*, ,19606,acc,0,Cyperaceae,Carex x akitaensis Fujiw.,Carex,x akitaensis,0,Fujiw.,,,,,,,hyb,1,Kew WCSP,hyb,hyb,hyb,hyb,hyb,0,,hyb,1,37.894518
*, ,19607,acc,0,Cyperaceae,Carex x akiyamana Ohwi,Carex,x akiyamana,0,Ohwi,,,,,,,hyb,1,Kew WCSP,hyb,hyb,hyb,hyb,hyb,0,,hyb,1,37.894518
